Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
541,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,5,"biological dad, marital status unknown",urban,False,True,False,False,True,False,none of the time,False,False,False,True,1,0,False,137.0,,,white
542,male,"never married, not cohabiting",GED,"not enrolled, GED",2,5,"biological mother, other parent present",urban,False,False,False,False,False,False,none of the time,True,True,True,True,9,0,True,162.0,,,white
543,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,220.0,,,white
544,male,"never married, not cohabiting",GED,"not enrolled, GED",3,6,"biological dad, marital status unknown",urban,False,False,False,True,True,True,none of the time,True,False,True,True,3,1,True,215.0,,,black
545,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,6,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,215.0,,,black
546,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological dad, marital status unknown",urban,False,False,False,False,True,False,most of the time,True,True,True,True,1,0,True,140.0,,,white
547,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,False,165.0,,,white
548,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",3,4,"biological dad, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,1,0,False,130.0,,,white
549,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,all of the time,False,False,False,True,2,0,False,170.0,,,black
550,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,True,False,False,False,False,none of the time,False,True,True,True,7,0,True,162.0,,,white
551,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,Unknown,Unknown,False,True,False,False,True,False,some of the time,True,False,True,True,10,0,True,223.0,,,black
552,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,Unknown,Unknown,False,False,True,False,True,False,none of the time,True,False,True,True,3,1,True,210.0,,,black
553,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,Unknown,Unknown,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,True,110.0,,,black
554,male,"never married, cohabiting",GED,"not enrolled, GED",1,5,Unknown,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,162.0,,,hispanic
555,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,Unknown,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,3,0,False,130.0,,,hispanic
556,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,3,1,True,140.0,,,white
557,female,"married, spouse present",GED,"not enrolled, GED",4,3,Unknown,Unknown,False,True,True,False,True,False,some of the time,True,False,True,True,1,0,False,135.0,,,black
558,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,2,"biological mother, marital status unknown",Unknown,False,False,False,False,True,True,most of the time,True,True,True,True,2,0,True,187.0,,,black
559,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,Unknown,Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,3,0,True,215.0,,,white
560,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,160.0,,,"american indian, eskimo or aleut"
561,male,"never married, not cohabiting",GED,"not enrolled, GED",2,3,Unknown,Unknown,False,False,False,False,False,True,none of the time,True,True,True,True,5,1,True,185.0,,,white
562,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,False,True,True,3,0,True,152.0,,,black
563,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,urban,False,False,False,True,True,False,none of the time,True,True,True,True,1,0,False,115.0,,,white
564,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,3,4,adoptive parent(s),rural,False,False,False,False,False,False,some of the time,True,True,True,True,4,1,True,130.0,,,white
565,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,3,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,False,115.0,,,white
566,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,"biological mother, marital status unknown",urban,False,True,False,True,True,False,some of the time,True,False,True,True,6,0,True,135.0,,,white
567,male,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",rural,False,False,False,False,False,False,none of the time,False,False,False,True,1,1,False,145.0,,,white
568,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,6,"biological mother, marital status unknown",urban,False,False,False,True,True,False,some of the time,True,False,True,True,7,1,True,198.0,,,white
569,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,"biological mother, marital status unknown",urban,False,True,True,False,False,False,some of the time,False,False,False,True,1,0,True,185.0,,,white
570,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,both biological parents,rural,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,160.0,,,white
571,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,4,"biological dad, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,True,210.0,,,white
572,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,rural,False,False,False,False,False,False,none of the time,True,True,True,True,3,0,True,160.0,,,white
573,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,2,adoptive parent(s),urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,False,137.0,,,white
574,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,135.0,,,white
575,male,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,4,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,False,143.0,,,white
576,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",4,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,True,False,True,False,none of the time,True,True,True,True,1,0,True,185.0,,,white
577,male,"separated, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,"other adults, biological parent status unknown, not group quarters",urban,False,True,False,False,True,False,some of the time,False,False,False,True,6,0,False,170.0,,,white
578,female,"separated, not cohabiting",GED,"not enrolled, GED",1,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,none of the time,False,False,False,True,2,0,True,187.0,,,black
579,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,False,True,True,2,0,False,190.0,,,black
580,male,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,1,5,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,120.0,,,white
581,female,"never married, cohabiting",GED,"not enrolled, GED",4,3,"biological mother, marital status unknown",urban,True,False,True,False,False,False,some of the time,False,False,False,True,1,0,False,162.0,,,white
582,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,4,Unknown,Unknown,False,False,False,False,True,False,some of the time,True,True,True,True,5,0,True,165.0,,,white
583,male,"never married, not cohabiting",Unknown,"not enrolled, high school degree",1,3,both biological parents,urban,False,False,False,False,True,True,some of the time,False,False,False,True,1,0,True,145.0,,,white
584,female,"married, spouse absent",Unknown,"not enrolled, no high school degree, no GED",2,6,adoptive parent(s),urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,104.0,,,white
585,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,Unknown,Unknown,False,False,False,False,False,False,none of the time,True,True,True,True,1,0,False,160.0,,,"american indian, eskimo or aleut"
586,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,7,both biological parents,urban,False,False,False,False,False,False,most of the time,True,True,True,True,2,0,False,167.0,,,"american indian, eskimo or aleut"
